IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive
691;5ce45b6c-81b5-422c-9078-8c68dd872c8a;Sonoma-Lake-Napa Unit Lightning Fires;throughout Sonoma, Solano, Lake & Colusa Counties;38.4229;-122.0437;28;100%;;Sonoma, Solano, Lake, Colusa;2013-06-14 15:45:00;2013-06-10;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/;N;
692;f9e85371-fc46-4f54-822c-7dcdaadde551;152 Fire;Hwy 152 in San Luis Creek Reservoir;37.03776;-121.006939;124;100%;;Merced;2013-06-05 08:30:00;2013-06-04;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2013/6/4/152-fire/;N;
693;dcb21e64-9d38-47c2-848b-e8e0dea5c2de;Lake Fire;Lakeshore Drive and Patterson Drive in Clearlake Oaks;38.99233;-122.703193;30;100%;;Lake;2013-06-06 07:00:00;2013-06-05;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2013/6/5/lake-fire/;N;
694;bf37805e-1cc2-4208-9972-753e47874c87;Powerhouse Fire;Angeles National Forest;34.585595;-118.423176;30,274;100%;;Los Angeles;2013-06-08 18:30:00;2013-05-30;USFS Angeles National Forest/Los Angeles County/CAL FIRE;;https://www.fire.ca.gov/incidents/2013/5/30/powerhouse-fire/;N;
695;2ad509e4-99f1-4e1a-81eb-839f772f9c45;Vasco Fire;off Vasco Road & North Vasco Road, north of Livermore;37.775057;-121.737213;240;100%;;Alameda;2013-06-08 13:25:00;2013-06-08;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2013/6/8/vasco-fire/;N;
696;e9505435-e861-4f33-9069-b0040fb2a135;Viper Fire;off San Timoteo Canyon Rd and Viper Rd, north of Moreno Valley;33.96936;-117.1265;42;100%;;Riverside;2013-06-08 19:00:00;2013-06-08;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2013/6/8/viper-fire/;N;
697;369e41d4-75a6-4be0-a38a-5f7450553631;Northern California Lightning Activity;Across Northern California;39.9845;-121.5747;60;100%;;;2013-06-14 16:30:00;2013-06-10;California Northern Region;;https://www.fire.ca.gov/incidents/2013/6/10/northern-california-lightning-activity/;N;
698;bf59bc5b-1398-4ae5-adef-6f61b9ee1b90;Roadrunner Fire;Roadrunner Drive, south of Ione;38.27783;-120.966016;96;100%;;Amador;2013-06-13 09:45:00;2013-06-12;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2013/6/12/roadrunner-fire/;N;
699;7055a440-5d4c-4f58-bac9-2954ff6698a5;Revis Fire;Off Revis Road & Yosemite Springs Parkway in Yosemite Lake Parks area in Coarsegold;37.169379;-119.75636;75;100%;;Madera;2013-06-14 16:30:00;2013-06-12;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2013/6/12/revis-fire/;N;
700;f3a3c56c-d2fc-49df-b0e2-ab36356b17d4;Daves Fire;15 miles northwest of Elk Creek off County Road 306;0.0;0.0;226;100%;;Glenn;2013-06-17 09:00:00;2013-06-12;Mendocino National Forest;;https://www.fire.ca.gov/incidents/2013/6/12/daves-fire/;N;
701;a2cfda2a-21c1-4e45-90b5-37d931b4a926;Clinton Fire;Clinton and Highland, East of Fresno;36.772425;-119.628389;108;100%;;Fresno;2013-06-13 21:30:00;2013-06-13;CAL FIRE/Fresno County Fire;;https://www.fire.ca.gov/incidents/2013/6/13/clinton-fire/;N;
702;bb2eb175-43a3-4a5c-bff6-e3669e52c1d1;Carstens Fire;Off Carstens Road, east of 140 in the Midpines area.;37.58202;-119.91071;1,708;100%;;Mariposa;2013-06-26 11:15:00;2013-06-16;CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest ;;https://www.fire.ca.gov/incidents/2013/6/16/carstens-fire/;N;
703;fe47b1c2-b9c0-44be-8d10-f270056db35c;PFE Fire;PFE Road and Watt Avenue, West Roseville;38.729297;-121.380862;237;100%;;Placer;2013-06-13 14:15:00;2013-06-13;CAL FIRE/Placer County Fire;;https://www.fire.ca.gov/incidents/2013/6/13/pfe-fire/;N;
704;953f17a1-2034-467b-b48c-28da1a9af60e;Michelle Fire;off McKinley Ave & Academy Ave, north of Sanger ;36.763367;-119.558244;35;100%;;Fresno;2013-06-13 21:30:00;2013-06-13;CAL FIRE/Fresno County Fire;;https://www.fire.ca.gov/incidents/2013/6/13/michelle-fire/;N;
705;2d1f0c40-92e7-4540-991b-d353ed68ec6c;Palmyrita Fire;Highgrove Pass Rd and Pigeon Pass Rd, Community of Highgrove;34.001745;-117.302057;40;100%;;Riverside;2013-06-15 08:00:00;2013-06-14;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2013/6/14/palmyrita-fire/;N;
706;05d0fed7-8502-4a6f-9c5c-b9cee0e75408;Rolling Fire;off Hwy 41 & Road 145, northwest of Friant ;37.015575;-119.78106;482;100%;;Madera;2013-06-18 19:30:00;2013-06-16;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2013/6/16/rolling-fire/;N;
707;2b403f03-fe84-450a-90b7-befb8acc7e70;California Fire;Off Lake Herman Rd, west of Hwy 680 in Benicia;38.08744;-122.13802;124;100%;;Solano;2013-06-18 22:30:00;2013-06-18;CAL FIRE Sanoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2013/6/18/california-fire/;N;
708;15e7e15d-f707-473e-b0f3-6534cfd845b7;Sierra Fire;Black Mountain Road at Lodge Road near Sierra High School, southeast of Auberry;37.03087;-119.463757;46;100%;;Fresno;2013-06-19 08:45:00;2013-06-17;CAL FIRE/Fresno County Fire;;https://www.fire.ca.gov/incidents/2013/6/17/sierra-fire/;N;
709;23ec2f69-da30-4983-80c2-1f04bfea6f9a;George Fire;off Bronco Lane in Squaw Valley;36.7218;-119.2248;150;100%;;Fresno;2013-06-25 17:15:00;2013-06-25;CAL FIRE/Fresno County Fire;;https://www.fire.ca.gov/incidents/2013/6/25/george-fire/;N;
710;d489b45e-dcba-4eaa-8bb5-6a23255562da;Mount Fire;Off Konocti Rd & Oak Hills Ln, east of Kelseyville;38.98058;-122.81796;25;100%;;Lake;2013-06-20 13:15:00;2013-06-20;CAL FIRE Sanoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2013/6/20/mount-fire/;N;
711;6011819c-19ac-46c2-aa48-0ee8be0e48c0;Mills Fire;south of Highway 38 & Bryant Street, northwest of Yucaipa ;34.071556;-117.048397;534;100%;;San Bernardino;2013-07-01 06:00:00;2013-06-28;CAL FIRE San Bernardino Unit/ City of Redlands/San Bernardino Sheriff;;https://www.fire.ca.gov/incidents/2013/6/28/mills-fire/;N;
712;95399a9c-8b3e-4413-9f56-5ed57d3d81b3;Concord Fire;off Concord Ave & Vineyard Parkway in Brentwood;39.90465;-121.74367;274;100%;;Contra Costa;2013-07-01 18:30:00;2013-07-01;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2013/7/1/concord-fire/;N;
713;58317b8d-7f4d-466f-b2c7-035c25fb00f0;Freeman Fire;off Hwy 198, 10 miles east of King City;36.1531;-120.8973;105;100%;;Monterey;2013-06-29 18:30:00;2013-06-29;CAL FIRE San Benito-Monterey Unit ;;https://www.fire.ca.gov/incidents/2013/6/29/freeman-fire/;N;
714;522114fe-ada8-49a9-9bb2-5891103ff0ca;Kirker Fire;Kirker Pass Road south of Pittsburg;37.96866;-121.91453;492;100%;;Contra Costa;2013-07-01 18:40:00;2013-07-01;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2013/7/1/kirker-fire/;N;
715;42690ee2-a5ed-4320-9a55-d5ff3d1a80f5;Northern Region July Lightning;Throughout northeastern California;39.9845;-121.5747;754;100%;;;2013-07-04 10:45:00;2013-07-02;CAL FIRE Northern Region;;https://www.fire.ca.gov/incidents/2013/7/2/northern-region-july-lightning/;N;
716;8b51033d-abc6-4ea4-8983-990ad4e1c45e;Fox Fire (formally 3-7 Fire);5 miles northwest of Aiden;41.2415;-121.035;502;100%;;Modoc;2013-07-05 18:30:00;2013-07-03;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2013/7/3/fox-fire-formally-3-7-fire/;N;
717;c94959d7-eb88-4724-8feb-ba0662afca10;Vina Fire;Tehama-Vina Rd and Sherman Rd, Los Molinos;40.012398;-122.079871;200;100%;;Tehama;2013-07-04 10:30:00;2013-07-04;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2013/7/4/vina-fire/;N;
718;07fb8b11-f39b-4cd0-8a27-2d4fef7fe680;Grant Fire;off Grant Ln Rd & I-580 in the Altamont Pass, 5 miles west of Tracy;37.7393;-121.5869;50;100%;;Alameda;2013-07-04 11:30:00;2013-07-04;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2013/7/4/grant-fire/;N;
719;4c04a4e5-f580-4e62-bb53-2575c72d29dc;Fallon Fire;off Fallon Rd & Camino Tassajara near Dublin ;37.74241;-121.86216;38;100%;;Alameda;2013-07-06 14:30:00;2013-07-06;CAL FIRE Santa Clara Unit / Alameda County Fire;;https://www.fire.ca.gov/incidents/2013/7/6/fallon-fire/;N;
720;ee19b2ec-a96a-4738-994e-fb3ea016e053;Chariot Fire;off Sunrise Hwy, 9 miles southeast of Julian;32.95435;-116.47381;7,055;100%;;San Diego;2013-07-15 06:15:00;2013-07-06;CAL FIRE San Diego Unit / Cleveland National Forest;;https://www.fire.ca.gov/incidents/2013/7/6/chariot-fire/;N;
721;a97d2b3a-3a53-424f-852c-5f1b8d199cc3;Adelaida Fire;off Adelaida Rd & Vineyard Dr, west of Paso Robles;35.62743;-120.83417;85;100%;;San Luis Obispo;2013-07-07 22:00:00;2013-07-07;CAL FIRE San Luis Obispo;;https://www.fire.ca.gov/incidents/2013/7/7/adelaida-fire/;N;
722;397ed8e6-6088-4e03-9316-8f50c65a83be;McGanney Fire;off Highway 20 and McGanney Lane, west of Smartsville;39.206;-121.31634;73;100%;;Yuba;2013-07-08 17:30:00;2013-07-08;CAL FIRE Nevada-Placer-Yuba Unit;;https://www.fire.ca.gov/incidents/2013/7/8/mcganney-fire/;N;
723;3f64fc8a-8870-4e64-b60a-3e13c8532acd;Fiddler Fire;off Fiddler;40.373;-122.7338;43;100%;;Shasta;2013-07-09 15:00:00;2013-07-09;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2013/7/9/fiddler-fire/;N;
724;d778a3f0-2d23-43c1-b9bc-1ea33898fab2;Kyburz Fire;Off Hwy 50 at 30 Mile Tract, Kyburz;38.774;-120.298;572;100%;;El Dorado;2013-07-11 18:30:00;2013-07-08;Eldorado National Forest;;https://www.fire.ca.gov/incidents/2013/7/8/kyburz-fire/;N;
725;e779a754-29fd-472f-8d29-46cfee32d3c2;Uvas Fire;Uvas Road and Casa Loma Road, near Calero County Park,  west of Morgan Hill;37.1438;-121.7804;50;100%;;Santa Clara;2013-07-12 17:45:00;2013-07-12;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2013/7/12/uvas-fire/;N;
726;873074c8-4b6d-417b-a78c-1d1430027805;Diablo Fire;off Diablo Grande Parkway, west of I-5, southwest of Patterson;37.436;-121.1955;150;100%;;Stanislaus;2013-07-13 21:45:00;2013-07-12;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2013/7/12/diablo-fire/;N;
727;a3149fec-4d48-427c-8b2c-59e8b79d59db;Mountain Fire;Hwy 243 & Hwy 74 near Mountain Center;33.7095;-116.72885;27,531;100%;;Riverside;2013-07-30 18:00:00;2013-07-15;CAL FIRE Riverside Unit / San Bernardino National Forest;;https://www.fire.ca.gov/incidents/2013/7/15/mountain-fire/;N;
728;7d4f107b-66a9-43d2-819d-ec855c2947bf;Orleans Complex;10 miles east of Somes Bar, California;41.333;-123.376;0;100%;;Humboldt;2013-08-03 15:00:00;2013-08-03;Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2013/8/3/orleans-complex/;N;
729;ed51bbd2-6f8e-4f46-9073-3673a583fada;Silverwood Fire; Hwy 138 west of Hwy 173;34.316;-117.352;75;100%;;San Bernardino;2013-07-26 18:15:00;2013-07-25;San Bernardino County Fire;;https://www.fire.ca.gov/incidents/2013/7/25/silverwood-fire/;N;
730;c6cfeed9-55bb-4fdb-8a52-e4d947dba721;Flume Fire;Barrett Lake Road and Highway 94;32.612773;-116.707335;25;100%;;San Diego;2013-07-28 17:50:00;2013-07-28;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2013/7/28/flume-fire/;N;
731;bee8c339-4f26-4b78-a5b4-a8a0ebdb8786;Aspen Fire;Seven miles north of Big Creek;37.279;-119.318;22,992;100%;;Fresno;2013-09-24 20:15:00;2013-07-22;Sierra National Forest;;https://www.fire.ca.gov/incidents/2013/7/22/aspen-fire/;N;
732;0e197989-042e-4c73-8820-f98e0b6fdd52;Trout Fire;Siskiyou Wildlife Refuge, 5 miles SE of Montague;0.0;0.0;40;100%;;Siskiyou;2013-07-31 19:25:00;2013-07-31;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2013/7/31/trout-fire/;N;
733;ba76c009-09c9-497c-b923-1ac8cf05c20d;Salmon River Complex;North Fork of the Salmon River, West of Sawyers Bar, Klamath National Forest;41.32;-123.176;14,754;100%;;Siskiyou;2013-08-31 06:45:00;2013-07-31;Klamath National Forest;;https://www.fire.ca.gov/incidents/2013/7/31/salmon-river-complex/;N;
734;0b51d3d5-bb3a-426d-9c12-c1878a01d7cf;Branch Fire;Near Rocky Peak - North Fork Lake Oroville near Cherokee;39.6612;-121.50354;92;100%;;Butte;2013-08-04 14:45:00;2013-08-01;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2013/8/1/branch-fire/;N;
735;d48a839f-d8da-44d7-9b35-b9f61aa28c61;Redlands Fire;Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley;33.990128;-117.164997;150;100%;;Riverside;2013-07-17 07:45:00;2013-07-16;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2013/7/16/redlands-fire/;N;
736;0658b1f8-5323-4152-b6d1-b208736587db;Relay Fire;near Mt. David, south of Beaumont;33.91027;-116.99895;60;100%;;Riverside;2013-08-04 18:00:00;2013-08-04;CAL FIRE/Riverside County  Fire;;https://www.fire.ca.gov/incidents/2013/8/4/relay-fire/;N;
737;0d38ff45-833e-488a-881f-30f24678c49c;Tassajara Fire;Tassajara Hot Springs, near the Zen Center;0.0;0.0;213;100%;;Monterey;2013-07-17 19:30:00;2013-07-17;Los Padres National Forest;;https://www.fire.ca.gov/incidents/2013/7/17/tassajara-fire/;N;
738;86faecab-ed3a-4fce-95cf-89433a825c72;Water Fire;West side of Interstate 5 at Tejon Ranch;34.90327;-118.93388;612;100%;;Kern;2013-07-25 18:30:00;2013-07-23;Kern County Fire;;https://www.fire.ca.gov/incidents/2013/7/23/water-fire/;N;
739;f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1;Pratt Fire;Hwy 175 & Pratt Ranch Road, East of Hopland ;38.980846;-123.067671;45;100%;;Mendocino;2013-07-23 16:00:00;2013-07-23;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2013/7/23/pratt-fire/;N;
