IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive;
1095;0e493de0-b544-4b10-a229-ea9da56bf621;Fiddler Fire;off Fiddler Rd and Straight Arrow Rd, 8 miles east of Ono;0.0;0.0;11;100%;;Shasta;2016-05-25 20:00:00;2016-05-25;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2016/5/25/fiddler-fire/;N;
1096;5080eb51-53e5-4338-95ec-618efe2bd7d1;Dunstone Fire;La Porte Road at Dunstone Road, west of Bangor ;39.33035;-121.78973;91;100%;;Butte;2016-05-27 17:00:00;2016-05-27;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2016/5/27/dunstone-fire/;N;
1097;6227f4ad-3e40-4f3b-b210-3e55483e1e84;70 Fire;Hwy 70 between Clark Rd and Wheelock Rd;39.624017;-121.595093;30;100%;;Butte;2016-05-29 19:53:00;2016-05-29;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2016/5/29/70-fire/;N;
1098;1d76ca50-aa10-4f90-bd99-a80bcf2eacce;Shedd Fire;Wood Canyon Rd & Hwy 41;35.61961;-120.39993;150;100%;;San Luis Obispo;2016-05-10 18:45:00;2016-05-10;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2016/5/10/shedd-fire/;N;
1099;afaa2efe-d946-4ff9-93c2-459aad31b908;Bryson Fire;Bryson-Hesperia Rd & Interlake Rd, west of Bradley ;35.8378273;-121.0381507;25;100%;;Monterey;2016-05-12 20:45:00;2016-05-12;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2016/5/12/bryson-fire/;N;
1100;5ae9ec04-a2f4-4e18-8f6b-99c939eed64d;Edison Fire;North of Ventura;0.0;0.0;20;100%;;Ventura;2016-05-13 22:30:00;2016-05-12;Ventura County Fire Department;;https://www.fire.ca.gov/incidents/2016/5/12/edison-fire/;N;
1101;f1769b9d-c522-4a0d-92a7-f9c8321b9f1d;Avocado Fire;Off Piedra Rd near Kings River, 10 miles northeast of Sanger;36.78769;-119.38248;132;100%;;Fresno;2016-05-17 19:10:00;2016-05-15;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2016/5/15/avocado-fire/;N;
1102;e0de216a-9544-43ad-9b9f-bc05247f0550;Athens Fire;Off Athens Ave & Industrial Blvd, south of Lincoln;38.8390117;-121.3090268;169;100%;;Placer;2016-05-19 18:00:00;2016-05-17;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2016/5/17/athens-fire/;N;
1103;50f908c4-841a-4125-8563-5c3e1866ff8a;Roberts Fire;10 miles northwest of Paso Robles on Camp Roberts Military Base;0.0;0.0;3,712;100%;;San Luis Obispo;2016-05-20 18:00:00;2016-05-18;Camp Roberts Fire Department;;https://www.fire.ca.gov/incidents/2016/5/18/roberts-fire/;N;
1104;89ca911c-b44f-40d4-b10e-0a7ae0ca33b7;Mill Fire;Old Dump Road/T-3 Road, 2 miles east of Weed;0.0;0.0;56;100%;;Siskiyou;2016-05-21 19:00:00;2016-05-19;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2016/5/19/mill-fire/;N;
1105;b5699308-b26c-4e76-9954-219b58468d8e;Walker Fire;Jacobs Road, community of Caliente;0.0;0.0;43;100%;;Kern;2019-07-09 14:50:56;2016-05-30;Kern County Fire Department;Wildfire;https://www.fire.ca.gov/incidents/2016/5/30/walker-fire/;N;
1106;c88af25d-aff4-4b20-9c58-0b819c8ae99a;Pala Fire;in the 38000 block of Pala Temecula Road, Temecula;33.41639;-117.08829;70;100%;;San Diego;2016-06-07 06:45:00;2016-05-31;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2016/5/31/pala-fire/;N;
1107;6afa1ccf-e1b6-492b-bcaa-9189cd3487aa;Chimney Fire;15 miles northeast of Kernville;35.84883;-118.08591;0;100%;;Tulare;2016-06-19 18:00:00;2016-06-01;Bureau of Land Management;;https://www.fire.ca.gov/incidents/2016/6/1/chimney-fire/;N;
1108;2b8f9fdc-f812-4d72-9163-c5356d8ae04b;San Gabriel Complex (Formerly Fish & Reservoir Fires);south of Azusa;0.0;0.0;5,399;100%;;Los Angeles;2018-04-23 15:07:00;2016-06-20;Angeles National Forest;;https://www.fire.ca.gov/incidents/2016/6/20/san-gabriel-complex-formerly-fish-reservoir-fires/;N;
1109;5f422963-a30c-4cda-9427-7a0e028b6039;Coal Fire;Off Coal Canyon Rd & Hwy 70, north of Oroville;39.595;-121.6008;112;100%;;Butte;2016-06-20 19:50:00;2016-06-20;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2016/6/20/coal-fire/;N;
1110;42fbaa73-e3c8-44ac-bf83-a576be6a804f;Frazier Fire;off Nacimiento Lake Dr. and Frazier Rd.;35.70821;-120.82266;86;100%;;San Luis Obispo;2019-07-01 13:08:35;2016-06-27;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2016/6/27/frazier-fire/;N;
1111;2225d427-97d7-4d71-a83a-814f38a1c947;Campo Fire;off Campo Seco and Chili Camp Road, near Burson ;38.22017;-120.8678;33;100%;;Calaveras;2016-06-30 07:00:00;2016-06-27;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2016/6/27/campo-fire/;N;
1112;b1b2a50c-c131-4be2-9398-8adee38c1c19;Paskenta Fire;off Paskenta Rd & Boggs and Chaplin Rd, 18 miles west of Corning;39.93965;-122.40142;43;100%;;Tehama;2016-06-21 13:00:00;2016-06-21;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2016/6/21/paskenta-fire/;N;
1113;d570e949-a098-4af0-84a4-d70c4a0e89c9;Moore Fire;off Moore Rd and South Dowd Rd, west of Lincoln;38.86804;-121.37704;88;100%;;Placer;2016-06-21 15:45:00;2016-06-21;CAL FIRE Nevada Yuba Placer Unit;;https://www.fire.ca.gov/incidents/2016/6/21/moore-fire/;N;
1114;f2b5faf1-9ff0-48b7-8151-25880262bec1;Aukum Fire;off Mount Aukum Road & Grizzly Flat Road;38.64107;-120.6955;25;100%;;El Dorado;2016-06-04 15:30:00;2016-06-03;CAL FIRE Amador El-Dorado;;https://www.fire.ca.gov/incidents/2016/6/3/aukum-fire/;N;
1115;a757d4f9-2aa1-44c8-b986-ac00ca2fafdd;Hidden Fire;off Hidden Valley Rd & Cienega Rd, southwest of Hollister ;36.80296;-121.40304;30;100%;;San Benito;2016-06-03 17:30:00;2016-06-03;CAL FIRE San Benito Monterey Unit;;https://www.fire.ca.gov/incidents/2016/6/3/hidden-fire/;N;
1116;c5d590f0-97fe-4ac3-987d-ebceed6dbfc2;Clay Fire;off Highway 104 and Clay East Road near Herald;38.3131;-121.06452;32;100%;;Sacramento;2016-06-03 19:55:00;2016-06-03;CAL FIRE Amador El-Dorado;;https://www.fire.ca.gov/incidents/2016/6/3/clay-fire/;N;
1117;403e6185-c0e1-4b8f-a290-b50553a47b67;Temecula Fire;Off I-15 south of Temecula Parkway;33.476894;-117.140883;139;100%;;Riverside;2016-06-07 18:15:00;2016-06-04;CAL FIRE Riverside County Fire;;https://www.fire.ca.gov/incidents/2016/6/4/temecula-fire/;N;
1118;b8cf80c7-b617-4fe4-91b0-43b40d38c7f6;Coleman Fire;off Mission Creek Rd and Milpitas Rd north of Fort Hunter Liggett;36.01542;-121.25029;2,520;100%;;Monterey;2016-06-20 08:30:00;2016-06-04;Los Padres National Forest;;https://www.fire.ca.gov/incidents/2016/6/4/coleman-fire/;N;
1119;5c86c26b-e6c0-4e47-90b7-bc5da3885ebe;Soda Fire;Off Soda Lake Road north of Cuyama;35.01382;-119.58206;0;100%;;San Luis Obispo;2016-06-19 08:30:00;2016-06-04;Bureau of Land Management ;;https://www.fire.ca.gov/incidents/2016/6/4/soda-fire/;N;
1120;20e4887c-b772-460d-98be-d60f39171aeb;Keswick Fire;near Keswick Dam Road x Iron Mountain Road N/W of Redding;40.61388;-122.46777;24;100%;;Shasta;2016-06-12 15:00:00;2016-06-11;CAL FIRE Shasta Trinity Unit;;https://www.fire.ca.gov/incidents/2016/6/11/keswick-fire/;N;
1121;fef2ab8a-20d7-4dc3-b5c9-363aa1debef3;Camanche Fire;off Camanche Parkway North & Coal Mine Road, south of Ione;38.26874;-120.90265;210;100%;;Amador;2016-06-21 18:30:00;2016-06-17;CAL FIRE Amador El-Dorado Unit;;https://www.fire.ca.gov/incidents/2016/6/17/camanche-fire/;N;
1122;33099cdd-ccfc-454e-b5a3-770a69a30bd3;Border Fire;off Highway 188 and Highway 94 near Tecate;32.60729;-116.63028;7,609;100%;;San Diego;2016-06-30 18:30:00;2016-06-19;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2016/6/19/border-fire/;N;
1123;ae6a40fa-c0f3-460b-8e19-fbf4b5803bb8;Arroyo Fire;Arroyo Seco Rd &  Elm Ave, E of Greenfield;36.2833;-121.3306;70;100%;;Monterey;2016-06-20 18:15:00;2016-06-18;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2016/6/18/arroyo-fire/;N;
1124;10a8344d-e2c6-4585-8094-bbb30e48db8c;Hoag Fire;off Corning Road and Gaylord Avenue, east of Corning;39.7947;-121.857;80;100%;;Tehama;2016-06-11 16:15:00;2016-06-11;CAL FIRE Tehama Glenn Unit;;https://www.fire.ca.gov/incidents/2016/6/11/hoag-fire/;N;
1125;bae93037-2a91-4189-b256-3325cd2b6979;Cotton Fire;off Highway 41, one mile east of the county line;35.77135;-120.251;61;100%;;Kern;2016-06-12 12:30:00;2016-06-11;Kern County Fire Department;;https://www.fire.ca.gov/incidents/2016/6/11/cotton-fire/;N;
1126;fb7d6492-444e-420c-9111-0f8999d3af04;Old Fire;off Old Hernandez Road, five miles east of Pinnacles National Park;36.49914;-121.04993;83;100%;;San Benito;2016-06-12 15:45:00;2016-06-12;CAL FIRE San Benito Monterey Unit;;https://www.fire.ca.gov/incidents/2016/6/12/old-fire/;N;
1127;103e1cb6-0a02-4ca8-8739-4cf77b5d1c98;Pony Fire;15 miles SW of Happy Camp (Siskiyou County);41.623;-123.557;2,860;100%;;Siskiyou;2016-11-08 10:15:00;2016-06-07;USFS Klamath National Forest ;;https://www.fire.ca.gov/incidents/2016/6/7/pony-fire/;N;
1128;a56880f1-16c0-4d23-8f5a-b9ac436694bb;Cheyenne Fire;off Cheyenne Way, south of Camanche Reservoir ;0.0;0.0;83;100%;;Calaveras;2016-06-16 10:00:00;2016-06-15;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2016/6/15/cheyenne-fire/;N;
1129;ffb3293b-3349-49c5-a7cb-c488391e8a72;Sherpa Fire;west of Goleta;34.776;-119.643;7,474;100%;;Santa Barbara;2016-07-12 14:30:00;2016-06-15;U.S Los Padres National Forest ;;https://www.fire.ca.gov/incidents/2016/6/15/sherpa-fire/;N;
1130;e84f2562-1126-4255-9df4-dd7a32460e43;King Fire ;north of Hwy 198, east of Hwy 25;0.0;0.0;237;100%;;San Benito;2016-06-20 06:00:00;2016-06-17;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2016/6/17/king-fire/;N;
1131;eb0fe9ad-f9f5-4bde-ad34-527ffd647669;Creek Fire;off Hwy 16, 4 miles south of Brooks, near the Cache Creek Casino;38.69971;-122.15457;277;100%;;Yolo;2016-06-27 06:15:00;2016-06-26;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2016/6/26/creek-fire/;N;
1132;6b542aff-fa1b-46fc-b3da-26c1afdbc446;70 Fire;off Highway 70 at Palermo Rd.;39.43351;-121.6051;49;100%;;Butte;2016-06-21 16:30:00;2016-06-21;CAL FIRE Butte County Fire;;https://www.fire.ca.gov/incidents/2016/6/21/70-fire/;N;
1133;91816ff6-d4ec-4f31-8d40-bf2538aca09b;Erskine Fire;Off Erskine Creek Rd in Lake Isabella;35.6115;-118.45628;48,019;100%;;Kern;2016-07-11 09:40:00;2016-06-23;Bureau of Land Management;;https://www.fire.ca.gov/incidents/2016/6/23/erskine-fire/;N;
1134;61556003-7789-4b9e-8f16-5563624b4621;Lowe Fire;East of King City;36.1934;-120.9293;52;100%;;Monterey;2016-06-24 18:20:00;2016-06-23;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2016/6/23/lowe-fire/;N;
1135;ec90eb29-e776-43da-a814-0c41463ae3c9;Dinosaur Fire;Off Hwy152 at Dinosaur Point, westside of San Luis Reservoir ;37.07147;-121.20155;1,246;100%;;Merced;2016-06-26 18:50:00;2016-06-25;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2016/6/25/dinosaur-fire/;N;
1136;c27c5212-1891-4105-86ee-9f97016ef159;Laguna Fire;n Laguna Coast Wilderness Park, 2½ miles northeast of Laguna Beach;33.57872;-117.77395;47;100%;;Orange;2016-06-29 18:30:00;2016-06-26;Orange County Fire Authority;;https://www.fire.ca.gov/incidents/2016/6/26/laguna-fire/;N;
1137;3822b8a2-1a89-40e8-b239-840cfcda7a1c;Grant Fire;In the Altamont Pass, 10 miles east of Livermore;37.74369;-121.58677;211;100%;;Alameda;2016-06-26 07:00:00;2016-06-25;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2016/6/25/grant-fire/;N;
1138;1bc85249-0d96-42d7-a23f-db99bdce17a4;Marina Fire;Hwy 395 & Mono Lake;37.97;-119.14;650;100%;;Mono;2016-07-09 08:30:00;2016-06-25;Inyo National Forest;;https://www.fire.ca.gov/incidents/2016/6/25/marina-fire/;N;
1139;489cea9f-b3cb-4615-b412-5ac5724c3976;Reservoir Fire;Near Indian Valley Reservoir, 7 miles Southwest of Leesville;39.12366;-122.50373;215;100%;;Lake;2016-06-28 20:00:00;2016-06-26;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2016/6/26/reservoir-fire/;N;
1140;b604ffa7-8cee-4724-bb82-f1f4553a192f;Trailhead Fire;along the  Middle Fork of the American River near Todd Valley;38.96741;-120.9375;5,646;100%;;El Dorado, Placer;2016-07-18 09:50:00;2016-06-28;CAL FIRE Nevada-Yuba-Placer Unit / El Dorado National Forest;;https://www.fire.ca.gov/incidents/2016/6/28/trailhead-fire/;N;
1141;5689b708-61e8-4451-8ad6-68d9684704c6;Rancho Fire;Hwy 104, west of Ione;38.385;-121.003611;372;100%;;Amador;2016-06-29 07:30:00;2016-06-28;CAL FIRE Amador- El Dorado Unit;;https://www.fire.ca.gov/incidents/2016/6/28/rancho-fire/;N;
1142;4cfb8712-1b45-4a2e-b0c9-6ed6ddde5657;Big Fire;off Watts Valley Rd. & Big Springs Ln, east of Clovis;36.92244;-119.39619;188;100%;;Fresno;2016-07-13 17:30:00;2016-07-11;CAL FIRE Fresno County Fire;;https://www.fire.ca.gov/incidents/2016/7/11/big-fire/;N;
1143;79b446a4-d809-4aa2-9f30-091a05ed697d;Sage Fire;off of Calgrove Blvd, southwest of Santa Clarita;34.36763;-118.57245;1,109;100%;;Los Angeles;2016-07-16 12:00:00;2016-07-09;Los Angeles County Fire;;https://www.fire.ca.gov/incidents/2016/7/9/sage-fire/;N;
1144;2a04ab08-1412-4a3d-b6b2-7e5fc48f99e5;Mercury Fire;off of New Idria Rd & Panoche Rd, south of Mercey Hot Springs ;5487.0;-120.841536;95;100%;;San Benito;2019-07-01 13:08:12;2016-07-09;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2016/7/9/mercury-fire/;N;
1145;fe112320-013f-434e-b66c-101234292711;Fort Fire;off of I-5, east of Grapevine;34.913;118.9082;554;100%;;Kern;2016-07-10 19:37:00;2016-07-08;Kern County Fire;;https://www.fire.ca.gov/incidents/2016/7/8/fort-fire/;N;
1146;67c0a269-05bb-4b4f-af22-68a1c5ac3adf;Fiddler Fire;off Fiddlers Road, southwest of Igo;40.36873;-122.72913;441;100%;;Shasta;2016-07-12 07:00:00;2016-07-08;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2016/7/8/fiddler-fire/;N;
1147;69eaa890-889e-4be9-810d-3dcee8d55981;Colyear Fire;Colyear Springs Road, 7 miles west of Red Bank;40.0353;-122.56939;464;100%;;Tehama;2016-07-04 07:45:00;2016-06-30;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2016/6/30/colyear-fire/;N;
1148;140def53-175c-4f5d-b8e3-de0643781ff7;Deer Fire;Hwy 223 & Deertrail Rd., east of Arvin;35.20993;-118.72272;1,785;100%;;Kern;2016-07-08 19:00:00;2016-07-01;Kern County Fire;;https://www.fire.ca.gov/incidents/2016/7/1/deer-fire/;N;
1149;8653f541-d3ca-44b4-9edd-5a4a57349f2f;Pine Fire;Near Haddock Campground, 3 miles west of the Pine Mtn Lodge, above Middle Sespe.;34.701;-119.144;2,304;100%;;Ventura;2016-06-30 16:55:00;2016-06-30;Los Padres National Forest;;https://www.fire.ca.gov/incidents/2016/6/30/pine-fire/;N;
1150;f88a7291-9122-49fa-864d-b807fa360393;Flores Fire;Interstate 5 & Flores Ave, 5 miles south of Red Bluff;40.07846;-122.2071;88;100%;;Tehama;2016-07-01 17:45:00;2016-07-01;CAL FIRE Tehama-Glen Unit;;https://www.fire.ca.gov/incidents/2016/7/1/flores-fire/;N;
1151;423df2bd-4464-44e0-8b8a-74f953613287;Curry Fire;Curry Mountain, 7 miles SW of Coalinga;36.0749;-120.452041;2,944;100%;;Fresno;2016-07-05 07:05:00;2016-07-01;CAL FIRE Fresno Unit;;https://www.fire.ca.gov/incidents/2016/7/1/curry-fire/;N;
1152;6f07d935-7d64-4be8-8e96-d34384686bf8;Lone Pine Fire;Whitney Portal Rd. and OlivasRanch Rd., 3 miles West of Lone Pine;36.58972;-118.15589;30;100%;;Inyo;2016-07-02 20:00:00;2016-07-01;CAL FIRE San Bernardino Unit;;https://www.fire.ca.gov/incidents/2016/7/1/lone-pine-fire/;N;
1153;902a3085-e518-4090-a2e5-20d0482b4dc2;Appaloosa Fire;Appaloosa Rd. and Pinto Dr., 5 miles southwest of Angels Camp;38.02845;-120.61153;310;100%;;Calaveras;2019-07-01 13:08:28;2016-07-02;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2016/7/2/appaloosa-fire/;N;
1154;fbe85bec-6399-442f-8a3f-ca4a25bb2b3b;Scott Fire;off of Scotts Road and Latrobe Road, Rancho Murrieta;38.517772;-121.103642;87;100%;;Sacramento;2016-07-11 06:35:00;2016-07-10;CAL FIRE Amador-Eldorado Unit;;https://www.fire.ca.gov/incidents/2016/7/10/scott-fire/;N;
1155;e55dd16e-1712-4b97-a2f3-add0877b98cd;Frame Fire;Hwy 198 and Frame Ln, 14 miles west of Coalinga;36.14161;-120.62048;145;100%;;Fresno;2016-07-07 19:00:00;2016-07-04;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2016/7/4/frame-fire/;N;
1156;8e920d15-72f4-4e76-a3b4-22a364d6cf19;Broken Fire;Hwy 41 and Hummingbird Ln, One mile east of Coarsgold;37.25601;-119.65776;103;100%;;Madera;2019-07-01 13:08:20;2016-07-04;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2016/7/4/broken-fire/;N;
1157;174608a2-14fd-4278-9811-cb7e5e5a3883;Kuehner Fire;off Hwy 118 at Rocky Peak Rd, NE Simi Valley;34.27619;-118.63264;45;100%;;Ventura;2016-07-01 19:50:00;2016-07-01;Ventura County Fire;;https://www.fire.ca.gov/incidents/2016/7/1/kuehner-fire/;N;
1158;7ebdcc3e-f402-4ab7-88d4-82d99d59b019;Shelter Fire;off Volcan Mountain, north of Julian;33.11645;-116.58542;15;100%;;Ventura;2016-07-12 10:30:00;2016-07-11;Ventura County Fire;;https://www.fire.ca.gov/incidents/2016/7/11/shelter-fire/;N;
1159;85832754-5848-4454-84fc-8b0a9abbff40;Pacheco Fire;off Lanford Pacheco Rd, south of Valley Springs;38.08056;-120.81394;341;100%;;Calaveras;2016-07-16 18:30:00;2016-07-12;CAL FIRE Tuolumne Calaveras Unit;;https://www.fire.ca.gov/incidents/2016/7/12/pacheco-fire/;N;
1160;eb9d05b5-7578-44bf-9eb1-3ddba425ff20;Stagecoach Fire;off Stagecoach Rd and Hwy 4, south of Copperopolis;37.96311;-120.67335;35;100%;;Calaveras;2016-07-13 19:00:00;2016-07-12;CAL FIRE Tuolumne Calaveras Unit;;https://www.fire.ca.gov/incidents/2016/7/12/stagecoach-fire/;N;
1161;89d10422-494e-4b60-8d52-07995447b12e;Briggs Fire;off Briggs Rd & Louis Rd in Romoland;0.0;0.0;173;100%;;Riverside;2016-07-15 08:00:00;2016-07-12;CAL FIRE Riverside County Fire Unit;;https://www.fire.ca.gov/incidents/2016/7/12/briggs-fire/;N;
1162;b6b6ef56-0d7f-4c97-b072-74b712aa1e65;Dunnigan Fire;off County Road 86 & County Road 6, west of Dunnigan;38.8866;-122.04726;84;100%;;Yolo;2016-07-15 15:40:00;2016-07-15;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2016/7/15/dunnigan-fire/;N;
1163;0dc19167-07b3-45e6-9bad-ad070934616a;Onyx Fire;off Coyote Trail & Rocky Hill, East of Onyx;35.68313;-118.21793;221;100%;;Kern;2016-07-14 12:00:00;2016-07-13;Kern County Fire / Sequoia National Forest ;;https://www.fire.ca.gov/incidents/2016/7/13/onyx-fire/;N;
1164;69b7a19e-7be7-43c1-8779-c7110b22f552;Sherwood Fire;near Lake Sherwood, southwest of Thousand Oaks;36.92244;-119.39619;78;100%;;Ventura;2016-07-15 14:00:00;2016-07-13;Ventura County Fire Department;;https://www.fire.ca.gov/incidents/2016/7/13/sherwood-fire/;N;
1165;73083049-8bc2-4444-911b-f3d0812fb70c;Famoso Fire;off Granite Rd & Famoso Rd, 15 miles east of Famoso;35.60748;-118.94811;138;100%;;Kern;2016-07-16 07:40:00;2016-07-15;Kern County Fire;;https://www.fire.ca.gov/incidents/2016/7/15/famoso-fire/;N;
1166;a32de567-3d32-434a-9128-7947deaec3bb;Green Fire;off Auberry Rd & White Thorne Rd, near Prather;37.0099;-119.5792;123;100%;;Fresno;2016-07-16 18:00:00;2016-07-15;CAL FIRE Fresno County Fire;;https://www.fire.ca.gov/incidents/2016/7/15/green-fire/;N;
1167;d96a2f4f-8e4d-4534-abe2-d90530e2bbc3;Feather Fire;off of El Capitan Truck Trail, south of Ramona ;32.9612;-116.7945;100;100%;;San Diego;2016-07-20 13:45:00;2016-07-18;CAL FIRE San Diego;;https://www.fire.ca.gov/incidents/2016/7/18/feather-fire/;N;
1168;6a75dc36-9f37-4c3a-870d-345f94a8104c;Foothill Fire;off Foothill Drive, community of Lucerne;39.0863;-122.7891;69;100%;;Lake;2016-07-22 18:15:00;2016-07-19;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2016/7/19/foothill-fire/;N;
1169;be2805af-a801-4ca9-b9e7-14f3b896097e;Bailey Fire;Hwy 5 at Bailey Hill, 2 mi southeast of Hilt;41.96191;-122.59328;26;100%;;Siskiyou;2016-07-20 09:00:00;2016-07-19;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2016/7/19/bailey-fire/;N;
1170;3e9fd887-dc53-4d90-a8b4-492670fcab8f;Serpa Fire;off Hwy 41 northeast of Coarsegold;0.0;0.0;80;100%;;Madera;2016-07-25 19:20:00;2016-07-21;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2016/7/21/serpa-fire/;N;
