163,2/28/2021,59,0.13, ,0, ,420, ,4.8, ,68.6, ,29.0, ,46.5, ,88, ,19, ,45, ,26.2, ,2.6, ,62.3, ,58.1,Y
163,3/1/2021,60,0.13, ,0, ,430, ,3.9,Y,69.0, ,27.3, ,46.5, ,81, ,13, ,37,Y,21.4,Y,2.6, ,63.4, ,59.3,R
163,3/2/2021,61,0.12, ,0, ,400, ,4.7, ,70.2, ,28.9, ,45.5, ,77, ,16, ,46, ,25.8, ,2.2, ,53.1, ,--,S
163,3/3/2021,62,0.05, ,0, ,192, ,6.6, ,59.0, ,34.6, ,44.6, ,94, ,32, ,66, ,34.1, ,2.3, ,55.7, ,60.0,R
163,3/4/2021,63,0.11, ,0.00, ,426, ,7.7, ,68.0, ,29.7, ,45.8, ,96, ,37, ,74, ,37.9, ,2.5, ,59.5, ,--,S
163,3/5/2021,64,0.12, ,0, ,425, ,8.3, ,68.9, ,29.7, ,47.6, ,97, ,42, ,73, ,39.6, ,2.4, ,56.5, ,--,S
163,3/6/2021,65,0.06, ,0.00, ,229, ,9.8, ,62.3, ,44.3, ,52.0, ,93, ,51, ,74, ,43.9, ,3.6, ,85.2, ,--,S
163,3/7/2021,66,0.10, ,0, ,334, ,7.5, ,63.5, ,39.7, ,48.9, ,85, ,37, ,64, ,37.2, ,3.2, ,76.7, ,--,S
163,3/8/2021,67,0.11, ,0, ,439, ,7.4, ,58.2, ,36.0, ,46.0, ,94, ,50, ,70, ,36.7, ,3.1, ,73.9, ,--,S
163,3/9/2021,68,0.11, ,0.22, ,406, ,7.3, ,57.7, ,30.5, ,44.8, ,92, ,48, ,72, ,36.5, ,3.3, ,79.6, ,--,S
163,3/10/2021,69,0.08, ,0.33, ,328, ,8.2, ,53.8, ,39.1, ,44.9, ,94, ,58, ,81, ,39.4, ,3.2, ,77.4, ,--,S
163,3/11/2021,70,0.05, ,0.08, ,229, ,7.6, ,53.1, ,33.4, ,41.5, ,96, ,59, ,85, ,37.3, ,2.2, ,53.6, ,63.8,R
163,3/12/2021,71,0.09, ,0, ,377, ,8.1, ,58.8, ,32.9, ,44.4, ,97, ,51, ,81, ,38.9, ,2.3, ,55.1, ,63.5,R
163,3/13/2021,72,0.12, ,0, ,468, ,8.8, ,58.4, ,36.8, ,46.2, ,96, ,63, ,83, ,41.2, ,2.5, ,59.5, ,63.4,R
163,3/14/2021,73,0.07, ,0.03, ,296, ,8.8, ,56.2, ,36.5, ,46.6, ,96, ,57, ,81, ,41.1, ,3.3, ,78.1, ,61.3,Y
163,3/15/2021,74,0.09, ,0.16, ,357, ,7.5, ,52.1, ,32.8, ,44.2, ,95, ,53, ,76, ,37.1, ,3.9, ,94.5, ,63.8,R
163,3/16/2021,75,0.12, ,0, ,473, ,6.8, ,59.0, ,28.1, ,42.1, ,96, ,45, ,74, ,34.5, ,2.4, ,57.8, ,63.6,R
163,3/17/2021,76,0.11, ,0, ,406, ,7.8, ,60.5, ,31.3, ,45.2, ,96, ,52, ,76, ,38.2, ,2.4, ,58.0, ,62.5,Y
163,3/18/2021,77,0.11, ,0, ,388, ,9.5, ,65.5, ,37.6, ,51.5, ,95, ,46, ,73, ,43.3, ,2.4, ,57.4, ,63.8,R
163,3/19/2021,78,0.07, ,0.14, ,255, ,12.4, ,67.0, ,49.1,Y,55.0, ,95, ,63, ,84, ,50.2, ,2.4, ,57.0, ,--,S
163,3/20/2021,79,0.13, ,0, ,476, ,7.8, ,61.3, ,35.4, ,49.1, ,96, ,41, ,66, ,38.3, ,4.0, ,96.5, ,65.3,R
163,3/21/2021,80,0.14, ,0, ,478, ,7.5, ,64.6, ,36.9, ,50.6, ,93, ,35, ,60, ,37.1, ,3.9, ,93.7, ,65.2,R
163,3/22/2021,81,0.13, ,0, ,482, ,8.1, ,66.5, ,33.7, ,48.7, ,94, ,33, ,69, ,39.0, ,3.2, ,75.7, ,--,S
163,3/23/2021,82,0.16, ,0, ,498, ,7.0, ,65.2, ,39.1, ,52.3, ,93, ,27, ,52, ,35.3, ,4.6, ,110.7, ,--,S
163,3/24/2021,83,0.15, ,0, ,494, ,5.3,Y,69.6, ,31.0, ,50.0, ,84, ,22, ,43,Y,28.5,Y,2.7, ,63.7, ,--,S
163,3/25/2021,84,0.13, ,0.00, ,462, ,8.1, ,58.2, ,37.7, ,47.3, ,92, ,56, ,73, ,39.2, ,3.6, ,85.9, ,--,S
163,3/26/2021,85,0.15, ,0, ,514, ,8.1, ,67.3, ,33.9, ,49.5, ,96, ,34, ,67, ,39.1, ,2.6, ,62.8, ,--,S
163,3/27/2021,86,0.16, ,0, ,508, ,7.6, ,76.4, ,32.1, ,53.0, ,95, ,24, ,55, ,37.5, ,2.4, ,57.8, ,--,S
163,3/28/2021,87,0.17, ,0, ,510, ,8.1, ,82.1, ,34.6, ,56.4, ,95, ,21, ,52, ,39.1, ,2.3, ,55.4, ,--,S
163,3/29/2021,88,0.18, ,0, ,517, ,7.4, ,78.9, ,35.9, ,55.9, ,92, ,16, ,48, ,36.7, ,2.9, ,69.9, ,--,S
163,3/30/2021,89,0.18, ,0, ,522, ,6.7, ,76.8, ,34.5, ,56.6, ,94, ,18, ,43, ,34.3, ,2.8, ,68.3, ,--,S
163,3/31/2021,90,0.18, ,0, ,528, ,6.4, ,83.7, ,35.7, ,58.0, ,90, ,9, ,39, ,33.2, ,2.5, ,59.2, ,--,S
163,4/1/2021,91,0.18, ,0.00,H,519, ,6.2, ,84.8, ,35.3, ,57.8, ,84, ,12, ,38, ,32.2, ,2.2, ,52.0, ,--,S
163,4/2/2021,92,0.18, ,0, ,534, ,6.8, ,77.2, ,35.6, ,55.4, ,93, ,18, ,46, ,34.8, ,2.5, ,59.9, ,--,S
163,4/3/2021,93,0.14, ,0, ,508, ,8.8, ,64.1, ,36.0, ,48.2, ,98, ,47, ,77, ,41.3, ,2.7, ,64.0, ,--,S
163,4/4/2021,94,0.16, ,0, ,515, ,9.5, ,77.3, ,36.8, ,53.8, ,95, ,35, ,67, ,43.1, ,2.9, ,69.5, ,--,S
163,4/5/2021,95,0.16, ,0, ,538, ,9.6, ,70.4, ,40.7, ,52.8, ,94, ,45, ,70, ,43.5, ,2.7, ,64.1, ,--,S
163,4/6/2021,96,0.16, ,0, ,520, ,9.5, ,75.7, ,41.1, ,54.5, ,96, ,26, ,65, ,43.2, ,2.7, ,64.5, ,--,S
163,4/7/2021,97,0.15, ,0, ,490, ,8.8, ,75.1, ,39.5, ,55.3, ,97, ,25, ,59, ,41.1, ,2.3, ,55.0, ,--,S
163,4/8/2021,98,0.19, ,0, ,557, ,7.5, ,75.8, ,36.7, ,56.6, ,91, ,22, ,48, ,37.1, ,4.1, ,99.1, ,--,S
163,4/9/2021,99,0.19, ,0, ,552, ,7.8, ,77.5, ,36.3, ,56.6, ,92, ,20, ,50, ,38.0, ,3.6, ,85.3, ,--,S
163,4/10/2021,100,0.19, ,0, ,560, ,8.3, ,75.7, ,40.2, ,56.5, ,91, ,26, ,53, ,39.7, ,4.1, ,99.0, ,--,S
163,4/11/2021,101,0.17, ,0, ,498, ,8.9, ,78.9, ,41.4, ,57.5, ,91, ,26, ,55, ,41.6, ,3.0, ,70.8, ,--,S
163,4/12/2021,102,0.17,R,0, ,552, ,9.2, ,75.4, ,37.6, ,53.7, ,94, ,34, ,65, ,42.3, ,2.5, ,60.4, ,--,S
163,4/13/2021,103,0.13, ,0, ,511, ,9.2, ,55.8, ,39.2, ,47.9, ,96, ,67, ,81, ,42.3, ,3.2, ,75.9, ,--,S
163,4/14/2021,104,0.15, ,0, ,537, ,8.7, ,58.9, ,40.7, ,49.7, ,93, ,58, ,72, ,41.0, ,3.1, ,75.5, ,--,S
163,4/15/2021,105,0.17, ,0, ,569, ,7.6, ,70.4, ,33.2, ,50.9, ,96, ,31, ,60, ,37.6, ,2.6, ,62.6, ,--,S
163,4/16/2021,106,0.18, ,0, ,577, ,7.5, ,75.1, ,33.0, ,52.8, ,89, ,26, ,55, ,37.2, ,2.7, ,64.4, ,--,S
163,4/17/2021,107,0.19, ,0, ,577, ,8.4, ,79.0, ,35.4, ,56.4, ,94, ,25, ,54, ,40.2, ,2.6, ,62.8, ,--,S
163,4/18/2021,108,0.21, ,0, ,580, ,7.8, ,83.4, ,38.6, ,60.8, ,93, ,15, ,43, ,38.0, ,2.7, ,65.6, ,--,S
163,4/19/2021,109,0.20, ,0, ,590, ,7.9, ,82.5, ,37.8, ,60.0, ,89, ,17, ,44, ,38.4, ,2.4, ,57.7, ,--,S
163,4/20/2021,110,0.17, ,0, ,577, ,9.8, ,69.7, ,41.2, ,53.3, ,93, ,43, ,70, ,43.9, ,3.4, ,82.5, ,--,S
163,4/21/2021,111,0.11, ,0, ,417, ,10.4, ,58.2, ,47.5, ,50.4, ,91, ,70, ,83, ,45.5, ,3.3, ,80.0, ,--,S
163,4/22/2021,112,0.14, ,0.00,H,520, ,10.2, ,59.7, ,45.8, ,50.5, ,92, ,62, ,82, ,45.1, ,3.1, ,74.7, ,--,S
163,4/23/2021,113,0.13, ,0, ,488, ,10.1, ,60.9, ,46.0, ,50.1, ,91, ,62, ,82, ,44.7, ,3.2, ,77.1, ,--,S
163,4/24/2021,114,0.16, ,0, ,562, ,9.6, ,62.4, ,41.2, ,51.3, ,92, ,51, ,74, ,43.5, ,3.5, ,82.9, ,--,S
163,4/25/2021,115,0.04, ,0, ,192, ,9.6, ,56.7, ,40.2, ,49.0, ,93, ,73, ,81, ,43.5, ,2.5, ,59.4, ,--,S
163,4/26/2021,116,0.16, ,0, ,538, ,8.8, ,63.4, ,43.1, ,51.2, ,93, ,46, ,69, ,41.2, ,2.9, ,68.9, ,--,S
163,4/27/2021,117,0.18, ,0, ,599, ,8.0, ,67.2, ,36.5, ,53.2, ,94, ,33, ,58, ,38.9, ,2.9, ,69.7, ,--,S
163,4/28/2021,118,0.21, ,0.00,H,623, ,7.8, ,81.4, ,36.4, ,59.4, ,92, ,15, ,45, ,38.0, ,2.6, ,63.5, ,--,S
163,4/29/2021,119,0.23, ,0, ,620, ,8.7, ,89.1, ,39.5, ,64.0, ,89, ,18, ,43, ,40.8, ,2.5, ,60.7, ,--,S
163,4/30/2021,120,0.22, ,0, ,601, ,9.1, ,89.4, ,42.4, ,65.0, ,86, ,20, ,43, ,42.1, ,2.5, ,60.5, ,--,S
163,5/1/2021,121,0.22, ,0, ,627, ,10.3, ,82.5, ,44.3, ,61.2, ,89, ,27, ,56, ,45.4, ,4.2, ,100.5, ,--,S
163,5/2/2021,122,0.21, ,0, ,615, ,9.5, ,78.6, ,42.4, ,59.9, ,93, ,29, ,54, ,43.3, ,3.8, ,90.9, ,--,S
163,5/3/2021,123,0.22, ,0, ,610, ,8.6, ,84.6, ,40.9, ,63.8, ,92, ,19, ,42, ,40.6, ,2.7, ,65.8, ,--,S
163,5/4/2021,124,0.22, ,0, ,611, ,9.1, ,88.0, ,43.5, ,66.6, ,86, ,18, ,41, ,42.2, ,2.5, ,59.4, ,--,S
163,5/5/2021,125,0.22, ,0, ,609, ,10.7, ,86.3, ,46.9, ,65.7, ,86, ,23, ,50, ,46.4, ,2.4, ,57.7, ,--,S
163,5/6/2021,126,0.20, ,0.00, ,609, ,10.4, ,80.3, ,42.9, ,60.7, ,93, ,31, ,58, ,45.6, ,2.6, ,61.8, ,--,S
163,5/7/2021,127,0.20, ,0, ,626, ,9.0, ,74.5, ,43.9, ,58.4, ,93, ,19, ,54, ,41.8, ,3.0, ,71.6, ,--,S
163,5/8/2021,128,0.22, ,0, ,613, ,8.0, ,83.9, ,40.0, ,63.5, ,93, ,18, ,40, ,38.7, ,3.1, ,74.5, ,--,S
163,5/9/2021,129,0.22, ,0, ,603, ,8.4, ,83.4, ,41.4, ,63.6, ,83, ,21, ,42, ,39.9, ,2.7, ,64.5, ,--,S
163,5/10/2021,130,0.20, ,0, ,606, ,10.8, ,76.1, ,43.5, ,59.8, ,90, ,37, ,62, ,46.6, ,2.4, ,56.7, ,--,S
163,5/11/2021,131,0.21, ,0.00, ,612, ,10.8, ,83.0, ,43.1, ,62.5, ,95, ,31, ,56, ,46.5, ,2.4, ,57.1, ,--,S
163,5/12/2021,132,0.20, ,0, ,610, ,11.3, ,81.9, ,43.2, ,61.1, ,94, ,36, ,61, ,47.7, ,2.6, ,61.5, ,--,S
163,5/13/2021,133,0.20, ,0.00, ,614, ,10.7, ,80.7, ,42.0, ,58.9, ,95, ,36, ,63, ,46.4, ,2.5, ,59.0, ,--,S
163,5/14/2021,134,0.18, ,0.00,H,622, ,10.8, ,71.9, ,39.5, ,53.8, ,97, ,46, ,76, ,46.5, ,3.1, ,74.9, ,--,S
163,5/15/2021,135,0.07, ,0, ,282, ,10.6, ,58.7, ,48.7, ,51.3, ,91, ,68, ,82, ,46.0, ,3.4, ,81.7, ,--,S
163,5/16/2021,136,0.13, ,0.01, ,478, ,11.2, ,61.9, ,48.2, ,53.1, ,94, ,66, ,82, ,47.6, ,3.3, ,78.7, ,--,S
163,5/17/2021,137,0.18, ,0, ,629, ,11.6, ,71.9, ,45.2, ,56.2, ,92, ,48, ,75, ,48.4, ,3.0, ,72.9, ,--,S
163,5/18/2021,138,0.23, ,0, ,629, ,8.8, ,85.4, ,41.7, ,62.8, ,95, ,16, ,45, ,41.2, ,4.1, ,97.7, ,--,S
163,5/19/2021,139,0.21, ,0, ,606, ,7.8, ,75.1, ,43.9, ,58.2, ,77, ,29, ,47, ,38.0, ,3.4, ,80.9, ,--,S
163,5/20/2021,140,0.21, ,0, ,630, ,6.1,Y,70.2, ,37.0, ,54.5, ,86, ,14, ,42,Y,32.0,Y,4.6, ,110.0, ,--,S
163,5/21/2021,141,0.17, ,0, ,606, ,8.1, ,62.2, ,35.0, ,49.0, ,88, ,45, ,68, ,39.1, ,4.0, ,95.1, ,--,S
163,5/22/2021,142,0.17, ,0, ,584, ,8.6, ,66.5, ,35.6, ,51.3, ,93, ,45, ,67, ,40.7, ,2.7, ,65.1, ,--,S
163,5/23/2021,143,0.19, ,0, ,608, ,9.2, ,71.9, ,36.2, ,54.9, ,90, ,38, ,62, ,42.2, ,2.8, ,66.6, ,--,S
163,5/24/2021,144,0.23, ,0, ,621, ,9.4, ,87.3, ,40.8, ,65.8, ,94, ,20, ,43, ,42.8, ,3.1, ,74.3, ,--,S
163,5/25/2021,145,0.23, ,0, ,609, ,9.6, ,84.1, ,49.5, ,66.4, ,77, ,21, ,43, ,43.3, ,3.5, ,83.3, ,--,S
163,5/26/2021,146,0.22, ,0, ,629, ,9.7, ,83.4, ,44.6, ,61.3, ,87, ,25, ,52, ,43.8, ,2.9, ,70.6, ,--,S
163,5/27/2021,147,0.22, ,0.00, ,643, ,9.1, ,84.3, ,41.4, ,62.8, ,93, ,16, ,46, ,42.0, ,2.9, ,70.1, ,--,S
163,5/28/2021,148,0.21, ,0, ,617, ,11.6, ,79.1, ,48.6, ,61.6, ,93, ,38, ,62, ,48.5, ,2.8, ,66.5, ,--,S
163,5/29/2021,149,0.20, ,0.00,H,667, ,11.0, ,71.6, ,43.7, ,55.6, ,95, ,47, ,73, ,47.0, ,2.8, ,66.6, ,--,S
163,5/30/2021,150,0.22, ,0, ,643, ,11.9, ,92.4, ,46.6, ,66.3, ,94, ,24, ,54, ,49.2, ,2.6, ,62.5, ,--,S
163,5/31/2021,151,0.23, ,0, ,629, ,12.6, ,84.4, ,51.2, ,68.4, ,89, ,33, ,53, ,50.6, ,2.4, ,58.0, ,--,S
163,6/1/2021,152,0.23, ,0, ,635, ,12.7, ,89.0, ,51.3, ,69.4, ,90, ,26, ,52, ,50.8, ,2.6, ,61.4, ,--,S
163,6/2/2021,153,0.24, ,0, ,648, ,11.7, ,94.4, ,49.5, ,70.7, ,89, ,19, ,46, ,48.7, ,2.4, ,57.9, ,--,S
163,6/3/2021,154,0.23, ,0, ,642, ,12.1, ,87.9, ,49.1, ,67.3, ,91, ,27, ,53, ,49.7, ,2.5, ,60.5, ,--,S
163,6/4/2021,155,0.23, ,0, ,638, ,12.5, ,86.6, ,50.3, ,68.0, ,91, ,28, ,54, ,50.6, ,2.5, ,59.6, ,--,S
163,6/5/2021,156,0.22, ,0, ,649, ,11.5, ,79.7, ,48.6, ,62.5, ,90, ,37, ,60, ,48.3, ,2.9, ,68.8, ,--,S
163,6/6/2021,157,0.19, ,0, ,640, ,11.7, ,67.7, ,44.1, ,56.4, ,95, ,57, ,75, ,48.7, ,3.4, ,81.1, ,--,S
163,6/7/2021,158,0.18, ,0, ,623, ,11.1, ,68.9, ,46.3, ,55.7, ,95, ,50, ,73, ,47.2, ,3.4, ,80.7, ,--,S
163,6/8/2021,159,0.20, ,0, ,645, ,9.4, ,69.3, ,41.6, ,55.4, ,94, ,39, ,63, ,43.0, ,3.4, ,80.9, ,--,S
163,6/9/2021,160,0.20, ,0, ,644, ,8.6, ,67.0, ,40.1, ,53.7, ,90, ,37, ,61, ,40.7, ,3.1, ,74.8, ,--,S
163,6/10/2021,161,0.22, ,0, ,660, ,7.6, ,76.6, ,37.5,Y,58.1, ,93, ,20, ,46, ,37.4, ,3.6, ,85.4, ,--,S
163,6/11/2021,162,0.24, ,0, ,643, ,7.9, ,83.3, ,44.0, ,64.4, ,78, ,18, ,38, ,38.5, ,3.8, ,90.9, ,--,S
163,6/12/2021,163,0.25, ,0, ,636, ,11.9, ,89.1, ,53.9, ,71.4, ,77, ,26, ,45, ,49.1, ,3.8, ,91.5, ,--,S
163,6/13/2021,164,0.22, ,0, ,622, ,14.5, ,86.6, ,56.1, ,69.1, ,89, ,38, ,60, ,54.5, ,3.1, ,73.4, ,--,S
163,6/14/2021,165,0.23, ,0, ,638, ,13.5, ,86.8, ,51.9, ,69.0, ,89, ,35, ,56, ,52.6, ,3.2, ,77.2, ,--,S
